claim_id,policy_id,claimant_id,loss_date,report_date,state,claim_type,injury_flag,attorney_rep_flag,bodily_injury_flag,liability_decision,reserve_amount,paid_amount,closed_flag,days_to_close,report_lag_days_raw,fnol_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol,message_count,avg_sentiment_score,min_sentiment_score,avg_response_latency_minutes,max_response_latency_minutes,escalated_message_count,sender_adjuster,sender_attorney,sender_claimant,sender_insured,message_escalation_rate,claimant_message_share,attorney_message_share,policy_state,vehicle_count,driver_count,prior_claim_count,coverage_limit_bi,coverage_limit_pd,premium_amount,nonstandard_risk_tier,report_lag_days,total_incurred,paid_to_reserve_ratio,coverage_per_driver,exposure_complexity_index,early_injury_signal,high_latency_flag,negative_sentiment_flag
CLM200770,POL100295,CLT500770,2024-07-16,2024-07-18,NV,minor_pd,0,0,0,not_at_fault,4170.37,6967.5,1,43,2,FNOL300770,phone,right side accident with clear conditions,0,0,intersection,wind,rear_end,0,1,0.045,0.045,188.7,188.7,0,1,0,0,0,0.0,0.0,0.0,NV,1.0,2,0,100000,25000,1271.43,tier_4,2,11137.869999999999,1.670715068447164,50000.0,3.0,0,1,0
CLM200771,POL100615,CLT500771,2024-05-24,2024-05-27,GA,collision_pd,0,0,0,insured_at_fault,1672.11,4964.52,1,40,3,FNOL300771,mobile_app,left side accident with night clear conditions,0,0,residential_street,night_clear,left_side,0,7,0.2951428571428571,-0.249,130.92857142857142,346.4,0,3,0,2,2,0.0,0.2857142857142857,0.0,GA,2.0,3,4,15000,5000,2585.82,tier_3,3,6636.63,2.96901519636866,5000.0,11.0,0,0,0
CLM200772,POL100799,CLT500772,2024-08-20,2024-08-21,TX,side_impact_bi,1,0,1,insured_at_fault,4825.55,6212.83,0,98,1,FNOL300772,phone,rear end accident with clear conditions,1,0,highway,rain,left_side,1,9,-0.23433333333333334,-0.697,99.84444444444445,253.0,3,4,2,2,1,0.3333333333333333,0.2222222222222222,0.2222222222222222,TX,2.0,2,3,100000,5000,2138.99,tier_3,1,11038.380000000001,1.287486400513931,50000.0,9.5,1,0,1
CLM200773,POL100421,CLT500773,2024-05-11,2024-05-12,FL,collision_pd,1,0,0,insured_at_fault,556.0,818.91,1,41,1,FNOL300773,phone,left side accident with wind conditions,0,0,residential_street,night_clear,left_side,0,2,0.0024999999999999953,-0.097,20.8,27.0,0,0,0,2,0,0.0,1.0,0.0,FL,4.0,5,1,25000,10000,1895.2,tier_1,1,1374.9099999999999,1.4728597122302158,5000.0,10.5,1,0,0
CLM200774,POL101046,CLT500774,2024-05-11,2024-05-14,TX,minor_pd,0,0,0,not_at_fault,688.5,2166.63,1,32,3,FNOL300774,mobile_app,left side accident with night clear conditions,0,0,parking_lot,clear,front_end,0,1,-0.124,-0.124,14.0,14.0,0,0,1,0,0,0.0,0.0,1.0,TX,1.0,1,0,50000,10000,818.35,tier_2,3,2855.13,3.146884531590414,50000.0,2.0,0,0,0
CLM200775,POL100574,CLT500775,2024-10-04,2024-10-08,FL,collision_pd,0,0,0,comparative_negligence,1276.93,5761.95,1,69,4,FNOL300775,agent,front end accident with night clear conditions,1,0,residential_street,clear,multi_point,0,2,0.2605,0.252,101.2,113.0,0,1,0,0,1,0.0,0.0,0.0,FL,4.0,5,3,15000,10000,3327.43,tier_4,4,7038.88,4.51234601740111,3000.0,13.5,0,0,0
CLM200776,POL100142,CLT500776,2024-08-03,2024-08-04,AZ,side_impact_bi,1,0,1,insured_at_fault,5511.68,6455.62,1,109,1,FNOL300776,agent,multi point accident with fog conditions,0,1,urban_arterial,clear,front_end,1,2,0.22999999999999998,0.174,92.9,129.5,0,1,0,0,1,0.0,0.0,0.0,AZ,3.0,4,3,25000,5000,3005.08,tier_4,1,11967.3,1.1712617568509056,6250.0,11.5,1,0,0
CLM200777,POL100992,CLT500777,2024-04-06,2024-04-10,NV,collision_pd,0,0,0,comparative_negligence,1135.59,5649.76,1,62,4,FNOL300777,mobile_app,front end accident with fog conditions,0,0,intersection,night_clear,right_side,0,1,0.092,0.092,42.5,42.5,0,0,0,1,0,0.0,1.0,0.0,NV,1.0,1,3,50000,5000,2027.04,tier_4,4,6785.35,4.975175899752552,50000.0,6.5,0,0,0
CLM200778,POL100664,CLT500778,2024-05-28,2024-05-28,TX,minor_pd,0,0,0,not_at_fault,1329.18,2173.31,1,24,0,FNOL300778,web_portal,multi point accident with wind conditions,0,0,highway,clear,front_end,1,2,0.10250000000000001,-0.02,125.35,135.4,0,1,0,1,0,0.0,0.5,0.0,TX,2.0,2,0,25000,25000,1066.14,tier_2,0,3502.49,1.635075760995501,12500.0,4.0,1,0,0
CLM200779,POL100144,CLT500779,2024-10-31,2024-11-01,TX,mixed_injury,0,0,0,insured_at_fault,1274.29,2164.86,1,26,1,FNOL300779,phone,multi point accident with rain conditions,0,0,highway,clear,right_side,1,2,0.27799999999999997,-0.025,65.8,70.6,0,0,0,0,2,0.0,0.0,0.0,TX,1.0,2,1,15000,25000,1406.48,tier_3,1,3439.15,1.6988754522126048,7500.0,4.5,1,0,0
CLM200780,POL101006,CLT500780,2024-07-11,2024-07-14,CA,minor_pd,0,0,0,insured_at_fault,2837.41,4777.2,1,43,3,FNOL300780,phone,rear end accident with fog conditions,0,1,residential_street,clear,front_end,0,4,0.09675,-0.108,80.8,192.1,0,2,1,0,1,0.0,0.0,0.25,CA,1.0,2,4,15000,10000,2375.79,tier_4,3,7614.61,1.6836481157111591,7500.0,9.0,0,0,0
CLM200781,POL100502,CLT500781,2024-01-28,2024-01-29,CA,rear_end_bi,1,0,0,not_at_fault,381.75,1350.94,0,60,1,FNOL300781,web_portal,rear end accident with rain conditions,0,1,intersection,clear,rear_end,0,1,-0.205,-0.205,60.6,60.6,0,1,0,0,0,0.0,0.0,0.0,CA,1.0,3,1,100000,5000,1802.02,tier_4,1,1732.69,3.538808120497708,33333.333333333336,5.5,1,0,1
CLM200782,POL100820,CLT500782,2024-11-08,2024-11-08,GA,collision_pd,0,0,0,not_at_fault,1017.14,1013.42,0,60,0,FNOL300782,agent,front end accident with rain conditions,0,0,highway,rain,front_end,0,3,0.14233333333333334,-0.362,82.6,148.1,0,0,0,3,0,0.0,1.0,0.0,GA,2.0,3,0,15000,5000,1268.51,tier_1,0,2030.56,0.9963426863558605,5000.0,5.0,0,0,0
CLM200783,POL100103,CLT500783,2024-09-27,2024-09-28,TX,collision_pd,0,1,1,insured_at_fault,9524.55,11372.96,0,115,1,FNOL300783,web_portal,right side accident with fog conditions,0,0,urban_arterial,clear,front_end,1,12,-0.34175,-0.784,67.55833333333334,110.9,5,6,1,3,2,0.4166666666666667,0.25,0.08333333333333333,TX,1.0,2,3,50000,5000,2170.77,tier_4,1,20897.51,1.1940679612160154,25000.0,10.75,1,0,1
CLM200784,POL101062,CLT500784,2024-04-07,2024-04-08,FL,minor_pd,0,0,0,insured_at_fault,837.92,1702.33,1,51,1,FNOL300784,phone,rear end accident with fog conditions,0,0,intersection,night_clear,rear_end,0,2,-0.16750000000000004,-0.686,14.100000000000001,15.4,0,2,0,0,0,0.0,0.0,0.0,FL,2.0,3,0,50000,5000,1367.42,tier_2,1,2540.25,2.0316139965629176,16666.666666666668,5.0,0,0,0
CLM200785,POL100197,CLT500785,2024-12-18,2024-12-20,FL,collision_pd,0,0,0,under_investigation,1146.67,676.05,1,25,2,FNOL300785,phone,front end accident with clear conditions,0,0,intersection,night_clear,left_side,0,1,0.676,0.676,91.9,91.9,0,0,0,0,1,0.0,0.0,0.0,FL,1.0,1,1,25000,10000,1486.22,tier_4,2,1822.72,0.5895767744861206,25000.0,3.5,0,0,0
CLM200786,POL100578,CLT500786,2024-12-13,2024-12-22,NV,side_impact_bi,1,1,1,insured_at_fault,13297.46,16800.36,0,141,9,FNOL300786,phone,multi point accident with clear conditions,1,0,urban_arterial,rain,right_side,1,5,-0.5864,-0.867,180.98000000000002,358.6,2,2,0,1,2,0.4,0.2,0.0,NV,1.0,3,3,15000,50000,2412.99,tier_4,9,30097.82,1.263426248321108,5000.0,11.7,1,1,1
CLM200787,POL100390,CLT500787,2024-12-29,2024-12-31,AZ,rear_end_bi,0,0,0,under_investigation,2483.0,3425.57,1,45,2,FNOL300787,agent,left side accident with wind conditions,0,0,intersection,clear,right_side,0,1,0.27,0.27,113.0,113.0,0,0,0,1,0,0.0,1.0,0.0,AZ,3.0,3,2,25000,50000,2238.21,tier_3,2,5908.57,1.3796093435360453,8333.333333333334,9.0,0,0,0
CLM200788,POL100553,CLT500788,2024-05-17,2024-05-21,AZ,mixed_injury,1,1,1,not_at_fault,4695.24,10927.81,0,117,4,FNOL300788,phone,left side accident with fog conditions,0,1,intersection,night_clear,front_end,0,10,-0.5951,-1.0,155.82,452.1,6,4,1,4,1,0.6,0.4,0.1,AZ,2.0,3,3,50000,50000,2588.95,tier_4,4,15623.05,2.327423092323289,16666.666666666668,13.3,1,0,1
CLM200789,POL101038,CLT500789,2024-12-03,2024-12-03,FL,side_impact_bi,0,0,0,under_investigation,3327.22,5125.37,1,19,0,FNOL300789,phone,left side accident with night clear conditions,0,0,urban_arterial,rain,front_end,0,3,0.268,-0.247,33.300000000000004,42.9,0,1,0,1,1,0.0,0.3333333333333333,0.0,FL,1.0,1,0,100000,5000,926.2,tier_2,0,8452.59,1.5404361599172884,100000.0,2.0,0,0,0
CLM200790,POL100477,CLT500790,2024-10-21,2024-10-23,TX,side_impact_bi,1,0,0,insured_at_fault,3119.42,4361.15,1,70,2,FNOL300790,mobile_app,multi point accident with clear conditions,0,1,parking_lot,clear,right_side,0,1,-0.46,-0.46,50.6,50.6,0,0,0,1,0,0.0,1.0,0.0,TX,2.0,2,0,15000,5000,1440.66,tier_3,2,7480.57,1.3980643837636482,7500.0,4.0,1,0,1
CLM200791,POL100922,CLT500791,2024-11-13,2024-11-17,CA,mixed_injury,0,0,0,comparative_negligence,61.7,151.37,1,73,4,FNOL300791,phone,rear end accident with rain conditions,1,0,urban_arterial,clear,multi_point,0,1,-0.353,-0.353,161.3,161.3,0,0,0,1,0,0.0,1.0,0.0,CA,4.0,5,0,25000,5000,2071.19,tier_3,4,213.07,2.453322528363047,5000.0,9.0,0,0,1
CLM200792,POL100419,CLT500792,2024-07-18,2024-07-20,CA,mixed_injury,0,0,0,insured_at_fault,1534.27,3536.24,1,83,2,FNOL300792,phone,left side accident with rain conditions,0,0,intersection,clear,rear_end,0,3,0.02266666666666667,-0.149,77.13333333333333,178.2,0,1,0,2,0,0.0,0.6666666666666666,0.0,CA,2.0,3,2,100000,10000,2311.68,tier_4,2,5070.51,2.30483552438619,33333.333333333336,8.0,0,0,0
CLM200793,POL100156,CLT500793,2024-04-11,2024-04-12,GA,side_impact_bi,0,0,0,insured_at_fault,718.52,1971.28,0,60,1,FNOL300793,web_portal,rear end accident with wind conditions,0,0,urban_arterial,rain,rear_end,0,1,-0.533,-0.533,52.3,52.3,0,1,0,0,0,0.0,0.0,0.0,GA,1.0,3,0,25000,10000,966.56,tier_2,1,2689.8,2.7435283638590438,8333.333333333334,4.0,0,0,1
CLM200794,POL100549,CLT500794,2024-03-23,2024-03-31,NV,minor_pd,0,0,0,insured_at_fault,1138.31,2035.66,1,72,8,FNOL300794,phone,rear end accident with fog conditions,0,0,parking_lot,clear,rear_end,0,1,0.437,0.437,68.0,68.0,0,1,0,0,0,0.0,0.0,0.0,NV,1.0,3,1,100000,25000,1393.41,tier_2,8,3173.9700000000003,1.7883177693247008,33333.333333333336,5.5,0,0,0
CLM200795,POL101020,CLT500795,2024-12-18,2024-12-21,CA,side_impact_bi,0,0,1,insured_at_fault,539.48,781.73,1,100,3,FNOL300795,mobile_app,left side accident with fog conditions,1,1,intersection,night_clear,front_end,1,3,0.20066666666666666,0.105,100.39999999999999,146.9,2,1,0,1,1,0.6666666666666666,0.3333333333333333,0.0,CA,2.0,2,2,25000,5000,2245.72,tier_4,3,1321.21,1.4490435233928969,12500.0,9.0,1,0,0
CLM200796,POL100996,CLT500796,2024-07-02,2024-07-10,FL,rear_end_bi,0,0,0,insured_at_fault,1117.41,1235.42,1,54,8,FNOL300796,agent,multi point accident with night clear conditions,1,0,urban_arterial,rain,right_side,0,2,0.22200000000000003,0.165,133.8,171.7,0,1,0,0,1,0.0,0.0,0.0,FL,4.0,5,0,25000,5000,2233.37,tier_3,8,2352.83,1.1056102952363054,5000.0,9.0,0,0,0
CLM200797,POL100950,CLT500797,2024-12-04,2024-12-06,CA,collision_pd,0,0,0,comparative_negligence,255.37,159.09,1,58,2,FNOL300797,phone,left side accident with clear conditions,0,0,parking_lot,clear,rear_end,0,1,0.373,0.373,31.7,31.7,0,1,0,0,0,0.0,0.0,0.0,CA,1.0,1,1,15000,10000,1272.94,tier_3,2,414.46000000000004,0.6229784234639935,15000.0,3.5,0,0,0
CLM200798,POL100288,CLT500798,2024-07-21,2024-07-24,AZ,minor_pd,0,0,0,insured_at_fault,2932.67,5436.87,1,70,3,FNOL300798,phone,right side accident with night clear conditions,1,1,urban_arterial,clear,left_side,0,1,-0.489,-0.489,92.0,92.0,0,0,0,0,1,0.0,0.0,0.0,AZ,1.0,3,1,25000,25000,1643.01,tier_3,3,8369.54,1.8538976427623972,8333.333333333334,5.5,0,0,1
CLM200799,POL100195,CLT500799,2024-07-14,2024-07-15,FL,minor_pd,0,0,0,insured_at_fault,633.78,1164.32,1,53,1,FNOL300799,web_portal,multi point accident with rain conditions,0,1,urban_arterial,fog,rear_end,1,3,0.24533333333333338,-0.054,55.46666666666667,104.2,0,2,0,0,1,0.0,0.0,0.0,FL,1.0,3,0,15000,25000,1033.25,tier_2,1,1798.1,1.8371043579791095,5000.0,4.0,1,0,0
CLM200800,POL100597,CLT500800,2024-01-27,2024-01-30,AZ,collision_pd,0,0,0,insured_at_fault,2070.57,3305.37,0,60,3,FNOL300800,mobile_app,rear end accident with clear conditions,1,0,intersection,clear,rear_end,0,4,-0.015499999999999993,-0.478,82.0,119.5,0,1,0,1,2,0.0,0.25,0.0,AZ,2.0,2,3,25000,5000,2215.25,tier_3,3,5375.9400000000005,1.5963575247395643,12500.0,8.5,0,0,0
CLM200801,POL100516,CLT500801,2024-05-26,2024-06-04,NV,collision_pd,0,0,0,not_at_fault,1094.9,950.2,0,70,9,FNOL300801,agent,right side accident with fog conditions,0,1,intersection,clear,left_side,0,6,-0.13466666666666666,-0.594,115.73333333333333,217.9,1,2,0,3,1,0.16666666666666666,0.5,0.0,NV,1.0,1,0,50000,25000,711.92,tier_2,9,2045.1000000000001,0.867841812037629,50000.0,2.5,0,0,0
CLM200802,POL100864,CLT500802,2024-07-21,2024-07-26,CA,minor_pd,0,0,0,insured_at_fault,178.86,255.32,1,37,5,FNOL300802,phone,multi point accident with rain conditions,1,0,parking_lot,fog,left_side,0,2,0.007000000000000006,-0.288,78.65,83.1,0,0,1,1,0,0.0,0.5,0.5,CA,3.0,5,0,25000,5000,1609.28,tier_1,5,434.18,1.4274851839427485,5000.0,8.0,0,0,0
CLM200803,POL100805,CLT500803,2024-02-09,2024-02-14,NV,collision_pd,0,0,0,not_at_fault,1260.55,1639.83,1,45,5,FNOL300803,agent,multi point accident with wind conditions,1,1,intersection,clear,rear_end,0,2,0.3145,0.313,119.05,167.2,0,1,0,1,0,0.0,0.5,0.0,NV,1.0,3,0,50000,50000,1022.44,tier_1,5,2900.38,1.3008845345285789,16666.666666666668,4.0,0,0,0
CLM200804,POL100814,CLT500804,2024-02-29,2024-03-02,NV,minor_pd,1,0,0,insured_at_fault,1220.96,1236.7,1,71,2,FNOL300804,mobile_app,right side accident with wind conditions,1,1,urban_arterial,clear,rear_end,0,1,-0.003,-0.003,29.2,29.2,0,1,0,0,0,0.0,0.0,0.0,NV,1.0,3,0,15000,10000,967.31,tier_1,2,2457.66,1.0128914952168786,5000.0,4.0,1,0,0
CLM200805,POL100227,CLT500805,2024-08-03,2024-08-07,AZ,minor_pd,0,1,0,comparative_negligence,2684.59,3991.77,0,60,4,FNOL300805,phone,multi point accident with fog conditions,0,0,residential_street,rain,rear_end,0,3,-0.04733333333333334,-0.178,36.4,49.5,1,0,1,2,0,0.3333333333333333,0.6666666666666666,0.3333333333333333,AZ,2.0,4,0,25000,25000,1828.78,tier_3,4,6676.360000000001,1.4869197903590492,6250.0,9.0,0,0,0
CLM200806,POL100215,CLT500806,2024-03-31,2024-04-01,NV,rear_end_bi,0,0,0,not_at_fault,1472.25,1636.55,1,78,1,FNOL300806,mobile_app,right side accident with wind conditions,0,0,intersection,rain,multi_point,0,1,0.473,0.473,75.7,75.7,0,0,0,1,0,0.0,1.0,0.0,NV,1.0,2,1,15000,10000,1398.13,tier_3,1,3108.8,1.1115978943793512,7500.0,4.5,0,0,0
CLM200807,POL100947,CLT500807,2024-09-12,2024-09-14,GA,rear_end_bi,1,0,0,comparative_negligence,2368.64,13466.75,0,60,2,FNOL300807,phone,rear end accident with clear conditions,0,0,intersection,clear,right_side,0,3,-0.018666666666666668,-0.052,71.39999999999999,116.2,0,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,GA,1.0,2,1,100000,10000,1628.13,tier_4,2,15835.39,5.685435524182654,50000.0,4.5,1,0,0
CLM200808,POL100014,CLT500808,2024-06-17,2024-06-20,FL,rear_end_bi,1,0,0,not_at_fault,3047.79,4950.05,1,37,3,FNOL300808,phone,multi point accident with rain conditions,0,0,highway,wind,front_end,1,3,-0.032,-0.198,77.86666666666667,191.4,0,1,0,0,2,0.0,0.0,0.0,FL,2.0,4,0,15000,10000,1496.64,tier_2,3,7997.84,1.6241440519195878,3750.0,6.0,1,0,0
CLM200809,POL100046,CLT500809,2024-05-27,2024-06-01,CA,rear_end_bi,0,1,1,under_investigation,16482.03,20046.51,0,142,5,FNOL300809,phone,multi point accident with clear conditions,1,0,highway,rain,multi_point,1,7,-0.472,-0.74,134.47142857142856,226.5,3,2,1,4,0,0.42857142857142855,0.5714285714285714,0.14285714285714285,CA,2.0,2,0,25000,5000,1243.52,tier_2,5,36528.53999999999,1.216264622743679,12500.0,7.285714285714286,1,0,1
CLM200810,POL100323,CLT500810,2024-02-12,2024-02-13,CA,side_impact_bi,1,0,1,insured_at_fault,2768.21,6120.6,0,85,1,FNOL300810,phone,rear end accident with wind conditions,0,0,parking_lot,clear,left_side,1,5,-0.1052,-0.404,100.72,235.8,0,2,1,1,1,0.0,0.2,0.2,CA,1.0,1,1,15000,25000,1313.72,tier_3,1,8888.810000000001,2.2110316775100154,15000.0,3.5,1,0,0
CLM200811,POL100843,CLT500811,2024-05-28,2024-06-01,FL,minor_pd,0,0,0,insured_at_fault,631.63,1374.07,0,60,4,FNOL300811,mobile_app,multi point accident with wind conditions,0,0,urban_arterial,night_clear,rear_end,0,2,-0.010499999999999995,-0.156,31.349999999999998,40.8,1,0,1,1,0,0.5,0.5,0.5,FL,1.0,3,0,15000,5000,1111.09,tier_2,4,2005.6999999999998,2.1754349856719912,5000.0,5.5,0,0,0
CLM200812,POL100129,CLT500812,2024-07-16,2024-07-16,GA,minor_pd,1,0,0,under_investigation,1622.12,7437.46,1,37,0,FNOL300812,phone,right side accident with wind conditions,0,0,intersection,rain,front_end,0,2,0.0755,-0.022,119.35,158.9,0,2,0,0,0,0.0,0.0,0.0,GA,1.0,3,3,25000,25000,2105.28,tier_3,0,9059.58,4.585024535792667,8333.333333333334,8.5,1,0,0
CLM200813,POL100094,CLT500813,2024-07-28,2024-07-29,TX,collision_pd,0,0,0,under_investigation,1236.81,840.51,1,33,1,FNOL300813,phone,left side accident with rain conditions,1,1,highway,night_clear,multi_point,0,1,0.116,0.116,17.3,17.3,0,0,0,1,0,0.0,1.0,0.0,TX,2.0,3,0,15000,5000,1315.82,tier_2,1,2077.3199999999997,0.6795789167293279,5000.0,5.0,0,0,0
CLM200814,POL100626,CLT500814,2024-04-08,2024-04-12,TX,minor_pd,1,0,0,comparative_negligence,1768.16,2552.36,1,31,4,FNOL300814,phone,multi point accident with night clear conditions,0,0,residential_street,clear,left_side,0,3,0.17,-0.25,31.933333333333334,50.9,1,0,0,2,1,0.3333333333333333,0.6666666666666666,0.0,TX,1.0,2,0,15000,5000,1487.76,tier_4,4,4320.52,1.4435118993756222,7500.0,4.0,1,0,0
CLM200815,POL100754,CLT500815,2024-01-11,2024-01-12,FL,rear_end_bi,1,1,0,insured_at_fault,885.14,4433.9,1,67,1,FNOL300815,web_portal,right side accident with wind conditions,0,0,urban_arterial,rain,multi_point,1,2,0.055,0.046,287.25,322.7,1,0,0,1,1,0.5,0.5,0.0,FL,1.0,1,3,25000,10000,1730.52,tier_3,1,5319.04,5.009264071220372,25000.0,10.0,1,1,0
CLM200816,POL100793,CLT500816,2024-12-07,2024-12-09,GA,minor_pd,0,0,0,insured_at_fault,1342.93,1656.8,1,18,2,FNOL300816,agent,right side accident with fog conditions,0,1,parking_lot,fog,front_end,0,1,0.035,0.035,179.0,179.0,0,0,0,1,0,0.0,1.0,0.0,GA,4.0,4,0,25000,25000,1807.13,tier_1,2,2999.73,1.2337202981540363,6250.0,8.0,0,0,0
CLM200817,POL100068,CLT500817,2024-12-15,2024-12-16,AZ,collision_pd,0,0,0,under_investigation,124.06,376.75,0,60,1,FNOL300817,phone,front end accident with rain conditions,0,0,intersection,night_clear,multi_point,0,4,-0.056,-0.426,98.075,173.4,0,2,0,1,1,0.0,0.25,0.0,AZ,2.0,3,0,15000,5000,1283.67,tier_1,1,500.81,3.036837014347896,5000.0,5.0,0,0,0
CLM200818,POL100010,CLT500818,2024-11-26,2024-11-27,TX,side_impact_bi,1,0,0,not_at_fault,656.81,1561.98,1,16,1,FNOL300818,agent,front end accident with night clear conditions,0,0,residential_street,wind,right_side,0,2,-0.07050000000000001,-0.197,112.2,134.3,0,1,0,1,0,0.0,0.5,0.0,TX,1.0,1,0,25000,5000,915.19,tier_2,1,2218.79,2.3781306618352342,25000.0,2.0,1,0,0
CLM200819,POL100871,CLT500819,2024-04-15,2024-04-16,FL,side_impact_bi,0,0,1,insured_at_fault,5375.52,6648.68,1,127,1,FNOL300819,web_portal,rear end accident with wind conditions,0,0,intersection,rain,right_side,1,11,-0.07554545454545454,-0.582,104.88181818181819,254.4,2,3,0,7,1,0.18181818181818182,0.6363636363636364,0.0,FL,1.0,3,0,50000,10000,1011.04,tier_1,1,12024.2,1.2368440634580469,16666.666666666668,4.545454545454545,1,0,0
CLM200820,POL100549,CLT500820,2024-08-07,2024-08-14,NV,rear_end_bi,0,0,0,insured_at_fault,2539.44,4133.64,1,64,7,FNOL300820,agent,multi point accident with night clear conditions,0,1,highway,wind,multi_point,0,1,0.05,0.05,108.3,108.3,0,1,0,0,0,0.0,0.0,0.0,NV,1.0,3,1,100000,25000,1393.41,tier_2,7,6673.08,1.627776202627351,33333.333333333336,5.5,0,0,0
CLM200821,POL100711,CLT500821,2024-02-21,2024-02-24,TX,mixed_injury,1,0,1,not_at_fault,4666.49,11328.62,1,114,3,FNOL300821,mobile_app,front end accident with rain conditions,0,1,highway,clear,rear_end,1,6,-0.228,-0.874,111.01666666666667,149.5,2,1,1,1,2,0.3333333333333333,0.16666666666666666,0.16666666666666666,TX,1.0,3,3,15000,10000,2169.39,tier_3,3,15995.11,2.4276533325904484,5000.0,9.5,1,0,1
CLM200822,POL100022,CLT500822,2024-11-26,2024-11-30,AZ,collision_pd,0,0,0,comparative_negligence,371.7,592.75,0,60,4,FNOL300822,mobile_app,rear end accident with fog conditions,1,0,intersection,fog,left_side,0,5,-0.07759999999999999,-0.411,71.2,105.2,1,3,0,1,1,0.2,0.2,0.0,AZ,3.0,4,1,25000,5000,2312.04,tier_4,4,964.45,1.5947000269034168,6250.0,9.1,0,0,0
CLM200823,POL100814,CLT500823,2024-01-03,2024-01-09,NV,collision_pd,0,0,0,under_investigation,996.03,1944.55,1,63,6,FNOL300823,agent,rear end accident with clear conditions,0,0,urban_arterial,rain,rear_end,0,2,0.07949999999999999,-0.016,123.9,146.4,1,1,0,0,1,0.5,0.0,0.0,NV,1.0,3,0,15000,10000,967.31,tier_1,6,2940.58,1.9523006335150548,5000.0,5.5,0,0,0
CLM200824,POL100345,CLT500824,2024-06-20,2024-06-23,TX,minor_pd,0,0,0,insured_at_fault,135.44,376.68,0,66,3,FNOL300824,mobile_app,front end accident with fog conditions,0,0,highway,clear,right_side,0,5,0.0496,-0.409,109.62,201.0,0,2,0,1,2,0.0,0.2,0.0,TX,1.0,3,1,25000,10000,1861.88,tier_4,3,512.12,2.781157708210278,8333.333333333334,5.5,0,0,0
CLM200825,POL100301,CLT500825,2024-11-08,2024-11-10,FL,side_impact_bi,0,0,0,insured_at_fault,966.69,1397.16,1,49,2,FNOL300825,agent,left side accident with fog conditions,1,0,parking_lot,clear,left_side,0,2,-0.252,-0.654,98.45,137.8,0,0,0,1,1,0.0,0.5,0.0,FL,1.0,3,0,15000,25000,1105.06,tier_1,2,2363.8500000000004,1.445303044409273,5000.0,4.0,0,0,1
CLM200826,POL100362,CLT500826,2024-09-21,2024-09-22,NV,rear_end_bi,1,0,1,insured_at_fault,3019.34,5868.1,1,127,1,FNOL300826,agent,multi point accident with night clear conditions,1,0,urban_arterial,clear,rear_end,1,6,-0.13099999999999998,-0.365,111.35000000000001,204.1,3,2,0,4,0,0.5,0.6666666666666666,0.0,NV,1.0,3,0,15000,10000,1011.72,tier_1,1,8887.44,1.943504209529235,5000.0,5.5,1,0,0
CLM200827,POL100395,CLT500827,2024-11-11,2024-11-11,FL,rear_end_bi,0,0,0,comparative_negligence,2107.33,2821.55,1,35,0,FNOL300827,mobile_app,right side accident with wind conditions,0,0,intersection,clear,front_end,0,5,-0.002200000000000012,-0.55,74.88,173.1,0,2,0,3,0,0.0,0.6,0.0,FL,2.0,3,2,50000,25000,2004.93,tier_3,0,4928.88,1.3389217635586264,16666.666666666668,8.0,0,0,0
CLM200828,POL100217,CLT500828,2024-06-30,2024-07-07,FL,collision_pd,0,0,0,insured_at_fault,3071.22,4713.72,1,68,7,FNOL300828,mobile_app,multi point accident with night clear conditions,0,0,residential_street,clear,rear_end,0,4,0.07575000000000001,-0.2,78.4,142.9,0,2,0,2,0,0.0,0.5,0.0,FL,1.0,3,0,15000,5000,984.24,tier_1,7,7784.9400000000005,1.5348037587668746,5000.0,4.0,0,0,0
CLM200829,POL100140,CLT500829,2024-02-04,2024-02-06,CA,minor_pd,0,0,0,insured_at_fault,1144.3,1205.61,1,55,2,FNOL300829,mobile_app,rear end accident with night clear conditions,0,1,highway,clear,front_end,0,1,0.338,0.338,46.0,46.0,0,0,0,1,0,0.0,1.0,0.0,CA,1.0,1,0,25000,10000,1028.28,tier_3,2,2349.91,1.0535786070086515,25000.0,2.0,0,0,0
CLM200830,POL100957,CLT500830,2024-01-03,2024-01-09,TX,side_impact_bi,0,0,0,insured_at_fault,1508.08,4179.02,0,60,6,FNOL300830,web_portal,rear end accident with clear conditions,0,0,highway,fog,rear_end,0,2,-0.08850000000000001,-0.34,93.35,97.8,0,1,1,0,0,0.0,0.0,0.5,TX,1.0,3,0,50000,50000,1291.04,tier_3,6,5687.1,2.771086414513819,16666.666666666668,4.0,0,0,0
CLM200831,POL100984,CLT500831,2024-02-25,2024-02-27,AZ,rear_end_bi,1,0,0,insured_at_fault,492.04,2936.04,0,60,2,FNOL300831,web_portal,front end accident with night clear conditions,0,0,highway,rain,multi_point,0,4,0.01825000000000001,-0.309,101.42500000000001,206.9,0,3,0,1,0,0.0,0.25,0.0,AZ,1.0,1,0,25000,25000,767.94,tier_1,2,3428.08,5.967075847492073,25000.0,2.0,1,0,0
